Account, LUEs, InstalledMonth
030-0009895,1,635
030-0009896,1,606
030-0009920,1,630
030-0009925,1,620
030-0009963,1,623
030-0010986,1,609
030-0010987,1,610
030-0010988,1,610
030-0010989,1,613
030-0010990,1,611
030-0011000,1,610
030-0011001,1,611
030-0011002,1,610
030-0011003,1,630
030-0011004,1,609
030-0011005,1,611
030-0011006,1,611
030-0011007,1,611
030-0011008,1,618
030-0011896,1,619
030-0011897,1,624
030-0011898,1,627
030-0011899,1,618
030-0011974,1,620
030-0011976,1,617
030-0011977,1,619
030-0011978,1,625
030-0011979,1,619
030-0011980,1,616
030-0011981,1,619
030-0011982,1,616
030-0011983,1,615
030-0011984,1,618
030-0011985,1,618
030-0011990,1,617
030-0011991,1,617
030-0011992,1,617
030-0011993,1,619
030-0011994,1,619
030-0011995,1,617
030-0011996,1,627
030-0011997,1,618
030-0012513,1,597
030-0013136,1,624
030-0013139,1,626
030-0017170,1,626
030-0019194,1,623
030-0019963,1,620
030-0021631,1,616
030-0022254,1,641
030-0022285,1,624
030-0022307,1,602
030-0022445,1,626
030-0022653,1,619
030-0025633,1,611
030-0028561,1,606
030-0033991,1,633
030-0036524,1,607
030-0044008,1,626
030-0044366,1,613
030-0044488,1,626
030-0044498,1,624
030-0044499,1,615
030-0044558,1,640
030-0044722,1,624
030-0044881,1,628
030-0044992,1,629
030-0045521,1,610
030-0045522,1,610
030-0045523,1,610
030-0045820,1,624
030-0048485,1,625
030-0048552,1,596
030-0049944,1,613
030-0052460,1,620
030-0052493,1,627
030-0054836,1,627
030-0055119,1,627
030-0055223,1,629
030-0055566,1,640
030-0056378,1,626
030-0056830,1,598
030-0058421,1,608
030-0059802,1,626
030-0062145,1,610
030-0063348,1,626
030-0065399,1,627
030-0066484,1,627
030-0066992,1,630
030-0066994,1,627
030-0069831,1,614
030-0069851,1,606
030-0074742,1,626
030-0074820,1,613
030-0074821,1,611
030-0077431,1,615
030-0077789,1,624
030-0077799,1,624
030-0077822,1,626
030-0077881,1,627
030-0078442,1,611
030-0078541,1,627
030-0084522,1,615
030-0084845,1,626
030-0085243,1,628
030-0085422,1,630
030-0085423,1,632
030-0085436,1,626
030-0085444,1,630
030-0085472,1,628
030-0085640,1,626
030-0085694,1,610
030-0085960,1,627
030-0085965,1,612
030-0088254,1,612
030-0088255,1,613
030-0088256,1,613
030-0088523,1,620
030-0088852,1,623
030-0092308,1,595
030-0095280,1,625
030-0095587,1,626
030-0095631,1,609
030-0095632,5,599
030-0096531,1,630
030-0096580,1,624
030-0096588,1,610
030-0096598,1,610
030-0096599,1,610
030-0096854,1,611
030-0096859,1,611
030-0096860,1,612
030-0096961,1,610
030-0096962,1,609
030-0096963,1,611
030-0096974,1,613
030-0096975,1,610
030-0096976,1,611
030-0096979,1,610
030-0096980,1,610
030-0096981,1,611
030-0098562,1,610
030-0098632,1,610
030-0098762,1,609
030-0098764,1,611
030-0098765,1,610
030-0099000,1,595
030-0099811,1,628
030-0099944,1,625
030-0154280,1,635
030-0161644,1,626
030-0225597,1,627
030-0229957,1,627
030-0458112,1,625
030-0458277,1,627
030-0458723,1,624
030-0512243,1,611
030-0548723,1,627
030-0550042,1,628
030-0555774,1,615
030-0559931,1,625
030-0588224,1,627
030-0663399,1,627
030-0774952,1,625
030-0777114,1,621
030-0777224,1,623
030-0818177,1,624
030-0854702,1,626
030-0854821,1,618
030-0888442,1,623
030-0968541,1,613
030-0968741,1,613
030-0968748,1,613
031-0000001,5,628
031-0000002,1,583
031-0000003,1,583
031-0000004,1,584
031-0000005,1,584
031-0000006,1,623
031-0000008,1,584
031-0000009,1,585
031-0000010,1,585
031-0000011,1,584
031-0000012,1,584
031-0000021,1,600
031-0000022,1,588
031-0000023,1,635
031-0000024,1,584
031-0000025,1,585
031-0000026,1,585
031-0000027,1,587
031-0000028,1,628
031-0000029,1,592
031-0000030,1,587
031-0000031,1,585
031-0000033,1,586
031-0000035,1,630
031-0000036,1,598
031-0000037,1,586
031-0000039,1,586
031-0000040,1,587
031-0000041,1,590
031-0000044,1,588
031-0000046,1,598
031-0000047,1,597
031-0000048,1,594
031-0000049,1,631
031-0000050,1,591
031-0000051,1,593
031-0000052,1,595
031-0000053,1,594
031-0000054,1,590
031-0000055,1,593
031-0000056,1,635
031-0000057,1,597
031-0000058,1,585
031-0000059,1,584
031-0000060,1,592
031-0000061,1,586
031-0000062,1,587
031-0000063,1,585
031-0000064,1,586
031-0000065,1,585
031-0000066,1,591
031-0000067,1,585
031-0000070,1,618
031-0000071,1,592
031-0000072,1,593
031-0000073,1,591
031-0000074,1,593
031-0000075,1,598
031-0000076,1,596
031-0000077,1,594
031-0000078,1,593
031-0000079,1,623
031-0000080,1,635
031-0000081,1,630
031-0000082,1,588
031-0000090,1,585
031-0000094,1,586
031-0000095,1,586
031-0000096,1,588
031-0000097,1,586
031-0000098,1,586
031-0000099,1,584
031-0000100,1,586
031-0000107,1,635
031-0000108,1,628
031-0000109,1,588
031-0000110,1,603
031-0000111,1,588
031-0000112,1,587
031-0000113,1,588
031-0000114,1,596
031-0000115,1,582
031-0000116,1,587
031-0000117,1,589
031-0000118,1,630
031-0000119,1,635
031-0000121,1,602
031-0000140,1,598
031-0000150,1,596
031-0000151,1,591
031-0000152,1,591
031-0000153,1,595
031-0000154,1,635
031-0000155,1,593
031-0000156,1,603
031-0000159,1,635
031-0000160,1,597
031-0000162,1,590
031-0000163,1,623
031-0000169,1,591
031-0000170,1,597
031-0000171,1,595
031-0000196,1,593
031-0000200,1,635
031-0000201,1,592
031-0000202,1,595
031-0000203,1,591
031-0000204,1,635
031-0000205,1,620
031-0000206,1,587
031-0000207,1,598
031-0000208,1,592
031-0000209,1,595
031-0000210,1,597
031-0000211,1,593
031-0000212,1,587
031-0000213,1,595
031-0000214,1,596
031-0000215,1,587
031-0000216,1,635
031-0000217,1,596
031-0000310,1,585
031-0000311,1,629
031-0000312,1,623
031-0000313,1,635
031-0000314,1,586
031-0000316,1,588
031-0000318,1,582
031-0000319,1,587
031-0000320,1,586
031-0000321,1,588
031-0000322,1,623
031-0000323,1,632
031-0000324,1,582
031-0000325,1,586
031-0000326,1,586
031-0000327,1,588
031-0000328,1,587
031-0000331,1,588
031-0000333,1,623
031-0000335,1,588
031-0000362,1,630
031-0000521,1,602
031-0000562,1,604
031-0000632,1,605
031-0000633,1,603
031-0000634,1,603
031-0000635,1,603
031-0000684,1,605
031-0000685,1,604
031-0000686,1,606
031-0000687,1,605
031-0000805,1,605
031-0000806,1,601
031-0000807,1,599
031-0000808,1,607
031-0000809,1,598
031-0000894,1,601
031-0000956,1,586
031-0001121,1,614
031-0001122,1,600
031-0001123,1,628
031-0001254,1,600
031-0001325,1,599
031-0001495,1,599
031-0005641,1,600
031-0005642,1,600
031-0005683,1,597
031-0012513,1,596
031-0022307,1,596
031-0032905,1,596
031-0061779,1,623
031-0062111,1,596
031-0092308,1,597
031-0103085,1,596
032-0000001,1,633
032-0000002,12,591
032-0000003,1,633
032-0000004,1,633
032-0000006,1,639
032-0000025,1,590
032-0000032,1,604
032-0000033,1,607
032-0000045,1,592
032-0000051,1,609
032-0000052,1,604
032-0000054,1,611
032-0000055,1,623
032-0000056,1,592
032-0000057,1,611
032-0000058,1,603
032-0000059,1,597
032-0000060,1,597
032-0000061,1,591
032-0000062,1,601
032-0000063,1,600
032-0000068,1,600
032-0000080,1,598
032-0000084,1,624
032-0000085,1,590
032-0000086,1,623
032-0000089,1,599
032-0000095,1,606
032-0000124,1,630
032-0000154,1,636
032-0000201,1,635
032-0000221,1,633
032-0000225,1,599
032-0000241,1,606
032-0000256,1,614
032-0000300,1,637
032-0000320,1,607
032-0000325,1,626
032-0000328,1,625
032-0000348,1,638
032-0000363,1,613
032-0000364,1,611
032-0000389,1,639
032-0000422,1,609
032-0000423,1,609
032-0000448,1,631
032-0000457,1,628
032-0000469,1,634
032-0000478,1,604
032-0000492,1,602
032-0000498,1,608
032-0000514,1,605
032-0000553,1,602
032-0000562,1,611
032-0000564,1,599
032-0000566,1,625
032-0000567,1,615
032-0000568,1,598
032-0000569,1,614
032-0000626,1,636
032-0000658,1,628
032-0000704,1,642
032-0000757,1,632
032-0000825,1,601
032-0000833,1,612
032-0000834,1,610
032-0000835,1,613
032-0000852,1,608
032-0000853,1,613
032-0000854,1,610
032-0000951,1,647
032-0000961,1,611
032-0000985,1,634
032-0000992,1,632
032-0000995,1,618
032-0001359,1,629
032-0001365,1,630
032-0001494,1,626
032-0001544,1,640
032-0001645,1,629
032-0002301,1,625
032-0002564,1,640
032-0003169,1,628
032-0003241,1,643
032-0003301,1,628
032-0003309,1,628
032-0003312,1,646
032-0003389,1,614
032-0003396,1,615
032-0003398,1,619
032-0003501,1,636
032-0004421,1,611
032-0004488,1,617
032-0004511,1,623
032-0004545,1,611
032-0004582,1,613
032-0004647,1,631
032-0004699,1,641
032-0004711,1,647
032-0004720,1,640
032-0004789,1,618
032-0004799,1,636
032-0004895,1,607
032-0004896,1,606
032-0005458,1,628
032-0005599,1,618
032-0005600,12,633
032-0005601,12,592
032-0005677,1,619
032-0005678,1,620
032-0005679,1,620
032-0005680,1,626
032-0005681,1,623
032-0005682,1,624
032-0005694,1,629
032-0006265,1,611
032-0006411,1,624
032-0006541,1,630
032-0006644,1,616
032-0006654,1,634
032-0006688,1,616
032-0006695,1,619
032-0006941,1,625
032-0006971,1,619
032-0006994,1,619
032-0007844,1,628
032-0008245,1,605
032-0008275,1,612
032-0008444,1,624
032-0008541,1,633
032-0008559,1,638
032-0008853,1,623
032-0008954,1,612
032-0008955,1,610
032-0008963,1,614
032-0008964,1,613
032-0008965,1,614
032-0009100,1,628
032-0009110,1,634
032-0009120,1,634
032-0009130,1,641
032-0009320,1,645
032-0009362,1,613
032-0009363,1,614
032-0009364,1,610
032-0009431,1,615
032-0009652,1,627
032-0009654,1,620
032-0009744,1,626
032-0009856,1,634
032-0009862,1,608
032-0009866,1,608
032-0009867,1,608
032-0009874,1,612
032-0009958,1,632
032-0009995,1,624
032-0009996,1,624
032-0009997,1,623
032-0011201,1,618
032-0011444,1,627
032-0011447,1,619
032-0012544,1,630
032-0012555,1,637
032-0012559,1,622
032-0012566,1,641
032-0012597,1,633
032-0013245,1,639
032-0013484,1,633
032-0013547,1,630
032-0013548,1,636
032-0013999,1,628
032-0014474,1,625
032-0014577,1,628
032-0014741,1,630
032-0015486,1,620
032-0015841,1,635
032-0015899,1,640
032-0016387,1,638
032-0016497,1,627
032-0016541,1,628
032-0016944,1,646
032-0020511,1,643
032-0020911,1,628
032-0021311,1,627
032-0021711,1,641
032-0025477,1,621
032-0025694,1,639
032-0025941,1,628
032-0035415,1,640
032-0035611,1,629
032-0035682,1,624
032-0036524,1,600
032-0042531,1,609
032-0044553,1,622
032-0044770,1,623
032-0044882,1,624
032-0045477,1,632
032-0045820,1,611
032-0045974,1,637
032-0046999,1,643
032-0047423,1,624
032-0048480,1,629
032-0048592,1,626
032-0048756,1,627
032-0054783,1,629
032-0054862,1,626
032-0054984,1,635
032-0055541,1,629
032-0055582,1,624
032-0055872,1,620
032-0056222,1,636
032-0056411,1,630
032-0056944,1,630
032-0056977,1,630
032-0058423,1,626
032-0058444,1,640
032-0058632,1,615
032-0058933,1,623
032-0058934,1,616
032-0058935,1,616
032-0058936,1,617
032-0058937,1,617
032-0058988,1,616
032-0059841,1,628
032-0059874,1,607
032-0059944,1,629
032-0059997,1,640
032-0063047,1,627
032-0064711,1,635
032-0065338,1,625
032-0065905,1,626
032-0066552,1,619
032-0066553,1,618
032-0067000,1,620
032-0067001,1,620
032-0067002,1,620
032-0067003,1,619
032-0068720,1,626
032-0069711,1,630
032-0069741,1,628
032-0069744,1,627
032-0069974,1,640
032-0074580,1,625
032-0077116,1,619
032-0077446,1,620
032-0077448,1,617
032-0077449,1,618
032-0077880,1,626
032-0078540,1,627
032-0079654,1,633
032-0085470,1,629
032-0085488,1,615
032-0085691,1,638
032-0085850,1,624
032-0085961,1,625
032-0085970,1,616
032-0087090,1,627
032-0087506,1,623
032-0087572,1,626
032-0087872,1,624
032-0088113,1,616
032-0089422,1,629
032-0089457,1,628
032-0089564,1,624
032-0089754,1,625
032-0095802,1,624
032-0096411,1,626
032-0096630,1,626
032-0096998,1,640
032-0097854,1,612
032-0098524,1,625
032-0098562,1,624
032-0099877,1,637
032-0099988,1,625
032-0256444,1,648
032-0448448,1,643
032-0548720,1,626
032-0555332,1,619
032-0566474,1,614
032-0589421,1,623
032-0655578,1,624
032-0659800,1,627
032-0699783,1,620
032-0777224,1,628
032-0854330,1,632
032-0999330,1,624
032-0999331,1,645
032-0999332,1,646
032-0999333,1,647
032-0999334,1,647
032-0999335,1,639
032-0999336,1,647
032-0999337,1,640
032-0999340,1,648
032-0999344,1,648
034-0000001,3.3,636
034-0000002,3.3,580
034-0000003,3.3,580
034-0000004,1,585
034-0000005,1,585
034-0000006,1,586
034-0000007,1,586
034-0000008,1,615
034-0000009,1,612
034-0000010,1,604
034-0000011,1,595
034-0000012,1,626
034-0000013,1,594
034-0000014,1,597
034-0000015,1,599
034-0000016,1,590
034-0000017,1,636
034-0000020,1,635
034-0000021,1,583
034-0000022,1,591
034-0000023,1,590
034-0000024,1,589
034-0000025,1,593
034-0000027,1,611
034-0000029,1,592
034-0000030,1,593
034-0000035,1,632
034-0000038,1,601
034-0000040,1,603
034-0000041,1,601
034-0000052,1,624
034-0000053,1,625
034-0000054,1,607
034-0000057,1,598
034-0000065,1,600
034-0000066,1,598
034-0000067,1,612
034-0000069,1,615
034-0000085,1,623
034-0000096,1,603
034-0000097,1,613
034-0000098,1,602
034-0000100,1,606
034-0000101,1,588
034-0000105,1,617
034-0000106,1,611
034-0000120,1,607
034-0000140,1,640
034-0000154,1,597
034-0000155,1,615
034-0000166,1,604
034-0000200,1,615
034-0000222,1,632
034-0000249,1,605
034-0000362,1,603
034-0000363,1,609
034-0000400,1,627
034-0000401,1,595
034-0000405,1,597
034-0000423,1,611
034-0000445,1,631
034-0000484,1,633
034-0000501,1,593
034-0000521,1,612
034-0000598,1,600
034-0000632,1,606
034-0000633,1,606
034-0000634,1,605
034-0000635,1,606
034-0000645,1,601
034-0000646,1,600
034-0000652,1,606
034-0000653,1,594
034-0000655,1,602
034-0000665,1,612
034-0000667,1,611
034-0000668,1,612
034-0000740,1,612
034-0000741,1,608
034-0000742,1,618
034-0000743,1,630
034-0000784,1,636
034-0000796,1,613
034-0000854,1,615
034-0000856,1,616
034-0000896,1,614
034-0000897,1,616
034-0000898,1,616
034-0000932,1,613
034-0000963,1,605
034-0000968,1,615
034-0000991,1,635
034-0000992,1,607
034-0001061,1,616
034-0001062,1,615
034-0001362,1,607
034-0002155,1,616
034-0002226,1,618
034-0002315,1,612
034-0002931,1,606
034-0003664,1,633
034-0004146,1,633
034-0004259,1,630
034-0004478,1,619
034-0004488,1,631
034-0004581,1,618
034-0004583,1,617
034-0004853,1,627
034-0004965,1,608
034-0004969,1,608
034-0005243,1,609
034-0005287,1,616
034-0005442,1,625
034-0005443,1,625
034-0005542,1,617
034-0005551,1,612
034-0005555,1,606
034-0005604,1,639
034-0005683,1,637
034-0005685,1,604
034-0005871,1,600
034-0005872,1,606
034-0005894,1,609
034-0006021,1,603
034-0006321,1,612
034-0006582,1,615
034-0006688,1,619
034-0006941,1,606
034-0006954,1,618
034-0006974,1,625
034-0006980,1,616
034-0006982,1,609
034-0006999,1,619
034-0007541,1,612
034-0007542,1,612
034-0007854,1,615
034-0008243,1,609
034-0008327,1,599
034-0008521,1,608
034-0008541,1,613
034-0008555,1,615
034-0008562,1,618
034-0008573,1,627
034-0008576,1,624
034-0008596,1,630
034-0008741,1,616
034-0008822,1,620
034-0008962,1,618
034-0008967,1,613
034-0008992,1,623
034-0009320,1,607
034-0009321,1,606
034-0009411,1,626
034-0009415,1,631
034-0009528,1,610
034-0009529,1,603
034-0009584,1,613
034-0009632,1,615
034-0009665,1,630
034-0009681,1,627
034-0009711,1,628
034-0009745,1,613
034-0009777,1,633
034-0009828,1,609
034-0009829,1,608
034-0009830,1,611
034-0009856,1,609
034-0009900,1,611
034-0009909,1,609
034-0009924,1,618
034-0009925,1,618
034-0009932,1,606
034-0009933,1,609
034-0009934,1,608
034-0009993,1,619
034-0010095,1,589
034-0015411,1,612
034-0025141,1,635
034-0025694,1,635
034-0028741,1,633
034-0044002,1,620
034-0044477,1,620
034-0044775,1,620
034-0045214,1,633
034-0045832,1,611
034-0045833,1,612
034-0054894,1,608
034-0055000,1,599
034-0055214,1,639
034-0055447,1,624
034-0055543,1,625
034-0055963,1,619
034-0055964,1,630
034-0066998,1,630
034-0073342,1,615
034-0075841,1,630
034-0077411,1,625
034-0077660,1,626
034-0077711,1,626
034-0077880,1,626
034-0085472,1,614
034-0085576,1,628
034-0085730,1,628
034-0087745,1,626
034-0088000,1,594
034-0088022,1,626
034-0088821,1,615
034-0088877,1,623
034-0095631,1,606
034-0095860,1,623
034-0096632,1,620
034-0096834,1,624
034-0099001,1,596
034-0099110,1,623
034-0132544,1,631
034-0635980,1,617
034-0777993,1,620
035-0000001,1,597
035-0000002,1,598
035-0000003,1,623
035-0000005,1,597
035-0000006,1,603
035-0000008,1,599
035-0000009,1,602
035-0000010,1,595
035-0000012,1,595
035-0000013,1,599
035-0000025,1,597
035-0000035,1,612
035-0000044,1,616
035-0000056,1,598
035-0000058,1,595
035-0000065,1,599
035-0000066,1,616
035-0000084,1,616
035-0000087,1,623
035-0000095,1,611
035-0000099,1,615
035-0000100,1,596
035-0000101,1,595
035-0000102,1,599
035-0000122,1,606
035-0000123,1,611
035-0000124,1,602
035-0000133,1,605
035-0000135,1,599
035-0000137,1,627
035-0000145,1,601
035-0000146,1,601
035-0000158,1,606
035-0000159,1,607
035-0000162,1,611
035-0000195,3.3,599
035-0000198,1,608
035-0000199,1,608
035-0000200,1,610
035-0000258,1,604
035-0000259,1,600
035-0000325,1,625
035-0000326,1,603
035-0000335,1,625
035-0000336,1,643
035-0000337,1,623
035-0000338,1,643
035-0000339,1,624
035-0000362,1,600
035-0000365,1,616
035-0000366,1,616
035-0000385,1,623
035-0000440,1,629
035-0000482,1,617
035-0000496,1,624
035-0000524,1,603
035-0000542,1,616
035-0000543,1,615
035-0000552,1,604
035-0000584,1,614
035-0000630,1,609
035-0000653,1,610
035-0000684,1,615
035-0000685,1,643
035-0000688,1,615
035-0000784,1,605
035-0000892,1,607
035-0000964,1,618
035-0000965,1,617
035-0000966,1,616
035-0000967,1,616
035-0000968,1,627
035-0000969,1,616
035-0000987,1,606
035-0000998,1,639
035-0000999,1,630
035-0001000,1,616
035-0001011,1,615
035-0001133,1,605
035-0001452,1,637
035-0001468,1,600
035-0001478,1,624
035-0001601,1,643
035-0001604,1,638
035-0001605,1,636
035-0001608,1,633
035-0001609,1,636
035-0001612,1,634
035-0001613,3.3,625
035-0001616,1,633
035-0001617,1,642
035-0001620,1,634
035-0001621,1,643
035-0001624,1,637
035-0001625,1,637
035-0001628,1,637
035-0001629,1,635
035-0001637,1,629
035-0001641,1,633
035-0001645,1,635
035-0001964,1,618
035-0002007,1,603
035-0002222,1,625
035-0002305,1,601
035-0002558,1,617
035-0002559,1,616
035-0003504,1,600
035-0003535,1,626
035-0004526,1,614
035-0004582,1,615
035-0004583,1,617
035-0004750,1,643
035-0005524,1,617
035-0005994,1,641
035-0006231,1,610
035-0006239,1,609
035-0006323,1,613
035-0006354,1,604
035-0006520,1,611
035-0006582,1,626
035-0006685,1,618
035-0007456,1,625
035-0007485,1,612
035-0007935,1,606
035-0008010,1,595
035-0008467,1,609
035-0008741,1,613
035-0008950,1,642
035-0008954,1,635
035-0008958,1,633
035-0008962,1,637
035-0008966,1,642
035-0008970,1,632
035-0008974,1,632
035-0008977,1,639
035-0008978,1,638
035-0008981,1,637
035-0008982,1,630
035-0008986,1,633
035-0008990,1,632
035-0008992,1,605
035-0009001,1,636
035-0009874,1,611
035-0011141,1,634
035-0011449,1,620
035-0012513,1,602
035-0015153,1,624
035-0016011,1,642
035-0016044,1,635
035-0016051,1,638
035-0016081,1,640
035-0016099,1,635
035-0016120,1,638
035-0016133,1,634
035-0016161,1,637
035-0016201,1,631
035-0016331,1,635
035-0019856,1,622
035-0019857,1,594
035-0019858,1,594
035-0022307,1,603
035-0022308,1,605
035-0025412,1,614
035-0026261,1,628
035-0041416,1,626
035-0041418,1,625
035-0042428,1,643
035-0044003,1,618
035-0044772,1,623
035-0048523,1,626
035-0048570,1,627
035-0048573,1,619
035-0054830,1,614
035-0055004,1,627
035-0055733,1,624
035-0059862,1,618
035-0060635,1,618
035-0060637,1,633
035-0062111,1,595
035-0065412,1,617
035-0069538,1,623
035-0069715,1,625
035-0077055,1,619
035-0077226,1,626
035-0077859,1,627
035-0077944,1,620
035-0078782,1,620
035-0080804,1,619
035-0084620,1,617
035-0084840,1,626
035-0085497,1,618
035-0085719,1,624
035-0087872,1,620
035-0088442,1,621
035-0089654,1,622
035-0089851,1,633
035-0089891,1,633
035-0090965,1,618
035-0091914,1,625
035-0094948,1,626
035-0095631,1,607
035-0095640,1,623
035-0098550,1,616
035-0098564,1,625
035-0098570,1,627
035-0099883,1,619
035-0160113,1,638
035-0440341,1,621
035-0557700,1,627
035-0772255,1,618
035-0808702,1,618
035-0887733,1,619
035-0985440,1,643
036-0000001,1,600
036-0000002,1,600
036-0000003,1,598
036-0000004,1,596
036-0000005,1,596
036-0000006,1,600
036-0000011,1,600
036-0000023,1,598
036-0000024,1,600
036-0000025,1,598
036-0000026,1,598
036-0000035,1,608
036-0000036,1,602
036-0000037,1,597
036-0000038,1,600
036-0000039,1,598
036-0000040,1,609
036-0000045,1,597
036-0000046,1,599
036-0000054,1,627
036-0000055,1,618
036-0000085,1,613
036-0000095,1,607
036-0000101,1,598
036-0000102,1,597
036-0000123,1,602
036-0000125,1,610
036-0000126,1,600
036-0000127,1,602
